Tweet_count,Username,Text,Created At,Retweets,Likes,Category
47,Anurag Shukla,"With his party Vijay Makkal Iyakkam, Actor Vijay is setting the stage for a potential debut in the 2026 assembly elections in Tamil Nadu. https://t.co/UnaKfY60DP",Wed Jan 31 04:11:01 +0000 2024,1,7,Tamil Nadu Elections 2026
48,The Random Guy,"@TimesAlgebraIND If my father was Karunanidhi I also would have won elections by now. My father’s name is Kuppuswamy, so it will take some time for me to win elections.

We will form a Government in Tamil Nadu in 2026.

- BJP's Annamalai https://t.co/XdugeMcwlY",Wed Feb 26 14:57:14 +0000 2025,29,265,Tamil Nadu Elections 2026
49,narne kumar06,"Vijay TVK win Tamil Nadu 2026 elections 

Prashant Kishor big claims 

""I have to become the most popular Bihari in Tamil Nadu..so, i have to compete with MS Dhoni, who makes IPL team CSK win..I'll make TVK under your leaders win, that's why I'm here"" 

https://t.co/4SDkr5klK9",Wed Feb 26 13:36:54 +0000 2025,7,27,Tamil Nadu Elections 2026
50,Forum Digitalpolitics,"🚀 Digital Politics Mini Conclave – TiruppurJoin 7 political leaders to discuss how tech and AI will shape Tamil Nadu’s 2026 elections.📍 Tiruppur
📅 8th March 2025 | 3 PM
🔗 Register Now!Be part of the digital revolution! 🚀
#DigitalPolitics #Election2026 https://t.co/PGEcrEmkkS",Thu Feb 27 11:07:31 +0000 2025,0,0,Tamil Nadu Elections 2026
51,Forum Digitalpolitics,"🚀 Digital Politics Mini Conclave – TiruppurJoin 7 political leaders to discuss how tech and AI will shape Tamil Nadu’s 2026 elections.📍 Tiruppur
📅 8th March 2025 | 3 PM
🔗 Register Now!Be part of the digital revolution! 🚀
#DigitalPolitics #Election2026 https://t.co/BAfV6aNKNZ",Thu Feb 27 11:08:15 +0000 2025,0,0,Tamil Nadu Elections 2026
52,Soma Sundaram,"Times Now - ETG Survey predicts 2-6 seats for BJP in Tamil Nadu. 

The BJP will get DOUBLE DIGIT voteshare and it's growth will be 6 times than earlier. 🔥

Remember there are 15 days left. BJP's aggressive campaign in the coming days will turn the tide in their favour.
#BJP https://t.co/lKFTejRFy3",Thu Apr 04 16:26:17 +0000 2024,73,263,Tamil Nadu Elections 2026
53,The Random Guy,"@TimesAlgebraIND We will give a befitting reply to DMK in the 2026 assembly elections

— K. Annamalai, President, BJP Tamil Nadu

https://t.co/weluoKU5QP",Wed Feb 26 13:07:59 +0000 2025,5,55,Tamil Nadu Elections 2026
54,George 🍿🎥,"Tamil Nadu Muslim League extends support to #TamilagaVettriKazhagam in 2026 assembly elections. 

THE GAME BEGINS! 🔥 @TVKVijayHQ https://t.co/BE5rlZNit6",Tue Feb 18 05:57:41 +0000 2025,137,814,Tamil Nadu Elections 2026
55,Vetri Vel Mahesh.... 🪷🪷🪷😍,"My Opinion on final numbers in Tamilnadu..
DMK 44 to 46%
Seats- 24 to 28
NDA 31 to 34%
Seats- 11 to 15
ADMK + 17 to 19%
Seats- 0-1
NTK 4%
Seats- 0
Non Dravidian Government is possible in 2026 after v long time..",Sat Mar 30 03:45:56 +0000 2024,176,1029,Tamil Nadu Elections 2026
56,Dharma,"@Gayatri_Raguram Many friends feel that AIADMK (JJ) - DMDK (Captain) alliance will do very well in Tamil Nadu Assembly Elections in 2026. OPS hoping that BJP will come #2 in LS 2024 elections in Tamil Nadu.. We shall wait for the Lok Sabha Results in TN. ☘️🍁

cc: @Gayatri_Raguram @sansbarrier https://t.co/eD6YkMomOI",Fri Mar 22 15:07:07 +0000 2024,3,6,Tamil Nadu Elections 2026
57,KumudamNews,"BREAKING : 2026 தேர்தல் முக்கிய முடிவெடுத்த விஜய்- குஷியில் தவெகவினர் | TVK Vijay | Kumudam News | Tamil Nadu Assembly Elections 2026

#tvkvijay | #vijay | #elections2026 #kumudamnews #2026election #tamilnews #tamilnaduassemblyelections #tamilnaduelections #tamilnadu https://t.co/jLWcmmGRFu",Fri Nov 08 08:04:32 +0000 2024,1,1,Tamil Nadu Elections 2026
58,Times Algebra,"BIG BREAKING NEWS - BJP is likely to announce Annamalai as BJP's official CM candidate for 2026 Tamil Nadu Assembly elections🔥🔥

Annamalai has said his aim is to bring BJP to power in the state. He is touring all 234 constituencies and meeting people extensively. He was on https://t.co/eE3dSkiyge",Sun Oct 01 14:40:03 +0000 2023,2783,23729,Tamil Nadu Elections 2026
59,Political Views,"🚨 As per media reports, ADMK is set to return to the NDA ahead of the 2026 Tamil Nadu Assembly elections.

Any alliance with ADMK will hinder the growth of BJP in the state.

However if the alliance is definite then there must be one condition.

⚡️The distribution of seats https://t.co/KwFfvvihVk",Mon Jul 22 09:11:07 +0000 2024,10,78,Tamil Nadu Elections 2026
60,ANI,"#WATCH | Chennai | Tamil Nadu Congress president K Selvaperunthagai says, ""We are going to win the 2026 elections with a big margin. We are running welfare schemes and people are with us... The central government always ignores Tamil Nadu, and people will ignore the BJP..."" https://t.co/bBgNzoCho6",Sat Feb 22 12:46:40 +0000 2025,1,11,Tamil Nadu Elections 2026
61,be🅰️st🦁👑❤️‍🔥,"Whatever may be the opinions about 2026 Elections...

He will be The GAME CHANGER in Tamil Nadu Politics💯✅🧨❤️‍🔥

#ThalapathyVijay 🦁👑 https://t.co/hOkgKhSZf8",Fri Feb 14 15:51:49 +0000 2025,2,26,Tamil Nadu Elections 2026
62,Dharma,@Gayatri_Raguram Journalist Umapathy feels that Vijayadharini (BJP) will be kindly given an MLA seat by BJP Chief Annamalai to contest for the Tamil Nadu 2026 Assembly Elections and warns that it will be a tough fight for her (BJP) against DMK &amp; AIADMK.. https://t.co/vsHNiStulP,Fri Mar 22 10:13:40 +0000 2024,3,13,Tamil Nadu Elections 2026
63,Sara Syed,"THE RSS BJP DESH DROGH GOV'T IS INFILTRATING NORTH INDIANS,  FOR ELECTION MALPRACTICE PURPOSES IN 2026 TAMIL NADU ASSEMBLY ELECTIONS .",Thu Feb 20 18:08:38 +0000 2025,0,0,Tamil Nadu Elections 2026
64,The Herd,"The Major Challenges Actor Vijay Will Face in Tamil Nadu Politics

Actor Vijay’s entry into politics has been the talk of the town for a while now. As rumors and speculation swirl about his ambitions to contest in the 2026 Tamil Nadu Assembly elections, recent statements from https://t.co/HNPh8gQrPK",Tue Jan 21 07:13:51 +0000 2025,0,1,Tamil Nadu Elections 2026
65,🆃🅰🅼🅸🅻 🅲🅸🅽🅴🅼🅰 🆃🅰🅻🅺🆂,"#ThalapathyVijay will be a formidable player in the Tamil Nadu 2026 assembly elections, as #TVK is set to break the monopoly. 🔥 https://t.co/nfRR0SpsbC",Thu Feb 13 06:43:17 +0000 2025,0,0,Tamil Nadu Elections 2026
66,Pavan Patel,"Big Breaking - Gyanesh Kumar will succeed Rajiv Kumar as India's next Chief Election Commissioner. He will oversee key state elections in Bengal, Kerala, Tamil Nadu, Bihar &amp; Assam. Bihar polls are due this year, while others follow in 2026.

KHABAR Aaj ki...
18/02/2025 https://t.co/TWLcwPSepw",Tue Feb 18 16:53:31 +0000 2025,0,3,Tamil Nadu Elections 2026
67,Ashraph Dhuddy,TVK chief and actor Vijay gets 'Y+' security cover ahead of 2026 Tamil Nadu elections https://t.co/70vvfYQR4q,Fri Feb 14 18:28:18 +0000 2025,0,0,Tamil Nadu Elections 2026
68,Saiganesh,"Annamalai’s act of whipping is disruptive politics at its peak. With a challenging road to the 2026 elections, Tamil Nadu BJP must embrace even more disruption to counter three forces: DMK, ADMK, and Vijay. Like it or not, Annamalai’s move has sent shockwaves across the Tamil",Fri Dec 27 16:14:57 +0000 2024,204,848,Tamil Nadu Elections 2026
69,Joe Vinil,@Karthikravivarm Will Thalapathy Vijay win the Tamil Nadu election in 2026? @AskPerplexity,Thu Feb 27 18:15:58 +0000 2025,0,2,Tamil Nadu Elections 2026
70,Sara Syed,"THIS IS RSS BJP DESH DROGH GOV'T'S TRYING TO WIN 2026 ASSEMBLY ELECTIONS IN TAMIL NADU , BY MIGRATING MORE NORTH INDIANS IN TAMIL NADU.",Thu Feb 20 18:12:18 +0000 2025,0,0,Tamil Nadu Elections 2026
71,George 🍿🎥,"#TVK completes one year today. 

I love how #ThalapathyVijay, in this note, cites two historic events in Tamil Nadu elections and TVK's arrival to power in 2026 should mark the third one! 

1. CN Annadurai stormed to power in 1967, in the very first win for a regional party",Sun Feb 02 04:09:28 +0000 2025,27,83,Tamil Nadu Elections 2026
72,CONTROL,"Vijay had launched TVK in February 2024.Vijay stated that TVK would not be contesting the 2024 Lok Sabha elections, opting instead to focus on the Tamil Nadu Assembly elections in 2026. Tamil Nadu's  actor will be its Chief Ministerial candidate for the 2026..🤷‍♂️🤷‍♂️📉📉 https://t.co/PUk0o5jfQz",Mon Feb 17 14:04:41 +0000 2025,0,0,Tamil Nadu Elections 2026
73,Syed,"Dhoni is most popular Bihari in Tamil Nadu for making CSK wins, If I help TVK win in 2026 election, I believe I would become the most popular Bihari in Tamil Nadu . 
- Prashanth Kishore. https://t.co/mK4507usZ7",Wed Feb 26 06:58:26 +0000 2025,45,203,Tamil Nadu Elections 2026
74,TIES,"Prashant Kishor attended TVK's first anniversary in Mahabalipuram, confirming his role as ""special adviser"" to actor-turned-politician Vijay's party. He declined to sign anti-DMK/BJP ""Get Out"" poster that Vijay endorsed. Partnership targets 2026 Tamil Nadu elections. 

#GetOut https://t.co/gXhevceQ4d",Wed Feb 26 10:59:18 +0000 2025,3,4,Tamil Nadu Elections 2026
75,Prof. (Dr.) Aseervatham Achary,"The electoral performance of BJP in Tamil Nadu has improved much over each election. BJP will do its best ever performance in the forthcoming assembly elections in 2026.

The political calculation of DMK for a repeat come back will be proven wrong this time. 

My interview: https://t.co/I19rbIpVPp",Sun Sep 08 14:52:36 +0000 2024,2,0,Tamil Nadu Elections 2026
76,Political Views,"📍Will BJP form an alliance with ADMK for the 2026 Tamil Nadu elections just like it did with TDP and JDU at the last minute (2024 LS)?

If an alliance is formed, how many seats should BJP contest❓️

One thing is for sure, if ADMK behaves the same way it did in 2019 &amp; 2021, https://t.co/xPszRxFZaG",Fri Feb 21 06:21:45 +0000 2025,22,145,Tamil Nadu Elections 2026
77,Sara Syed,RSS MURTHY AND GAIKWAD ARE PLANNING TO DISMANTLING OFF DMK GOV'T FROM TAMIL NADU IN ASSEMBLY ELECTIONS 2026.,Sat Jan 11 17:08:04 +0000 2025,0,0,Tamil Nadu Elections 2026
78,मैं हूँ Sanatani 🇮🇳 🚩🚩,"@TimesAlgebraIND We will give a befitting reply to DMK in the 2026 assembly elections

— K. Annamalai, President, BJP Tamil Nadu https://t.co/NUPMmMzzzx",Wed Feb 26 11:38:00 +0000 2025,5,36,Tamil Nadu Elections 2026
79,Times Algebra,"The most interesting and unpredictable election in the next 1.5 years could be the Tamil Nadu election in 2026, if the opposition in the state unites.

Assam, Bengal, Bihar, Kerala elections are predictable.",Sun Jan 05 21:12:27 +0000 2025,121,1021,Tamil Nadu Elections 2026
80,Ambassador,Tamil Nadu BJP leader Annamalai condemned the removal of the collector from the jallikattu stage. He stated that the people of Tamil Nadu would make their decision in the 2026 elections regarding the current government's actions. https://t.co/g96sJ5sMJj,Fri Jan 17 08:08:15 +0000 2025,0,0,Tamil Nadu Elections 2026
81,Political Views,"🚨 Times Now-ETG survey predicts that BJP can win up to 6 seats in Tamil Nadu🔥🔥

⚡️Annamalai is doing wonders for BJP. The 2024 Lok Sabha elections will lay a strong foundation for BJP for the 2026 Tamil Nadu Assembly elections.

BJP : 2-6
DMK : 21-22
INC : 5-7
ADMK : 1-3
OTH : https://t.co/shgVoL67B8",Thu Apr 04 18:08:22 +0000 2024,11,106,Tamil Nadu Elections 2026
82,ArunmozhiVarman 🇮🇳 🕉🚩🛕🎻🎧🎙🎶,"#BREAKINGNEWS

BJP might officially declare
Thiru. K. Annamalai avl as its CM candidate for 2026 Tamil Nadu Assembly elections. https://t.co/OjAvjSa6YR",Sun Oct 01 13:57:52 +0000 2023,86,532,Tamil Nadu Elections 2026
83,NewsWire 🇱🇰,"""I left my career at its peak and that high salary to stand before you as your Vijay, placing my trust in all of you,"" Indian actor Vijay at his first political meeting, announcing his intention to contest in the 2026 Tamil Nadu election #Vijay https://t.co/Xk5rSBnmM2",Sun Oct 27 14:43:30 +0000 2024,599,2548,Tamil Nadu Elections 2026
84,AKR,"We are an Emerging Primary Political Force in Tamil Nadu Politics with a firm commitment to create History in the upcoming 2026 Assembly Elections of Tamil Nadu like 1967 and 1977 Assembly Elections of our state🙌🏻

#இரண்டாம்_ஆண்டில்_தவெக 
#தலைவர்விஜய் 
#TVKForTN https://t.co/P7bsiqnat3",Wed Feb 26 12:08:42 +0000 2025,0,2,Tamil Nadu Elections 2026
85,நீதிமான்,"In the 2026 assembly elections, Tamil Nadu people will throw DMK in the trash!

#DMKFailsTN 

இந்த தேர்தலில் திமுக பெரிய தோல்வியை சந்திக்கும்! https://t.co/ECrPreglb9",Sun Jan 12 04:12:43 +0000 2025,0,1,Tamil Nadu Elections 2026
86,Telugu Funda,"Actor Vijay's political party, Tamilaga Vettri Kazhagam (TVK), is experiencing a rise in popularity ahead of the 2026 Tamil Nadu Assembly elections. Various surveys suggest TVK's vote share is between 10-20%, with some indicating potential for further growth. This surge is https://t.co/uaCxEIuffX",Thu Feb 13 07:04:12 +0000 2025,0,0,Tamil Nadu Elections 2026
87,Ambassador,Former Minister Sellur Raju expressed confidence that the AIADMK will secure a resounding victory in the 2026 Tamil Nadu Assembly elections. He shared his views during a press conference in Madurai today. https://t.co/yhQFAJaXd0,Sat Jan 18 02:54:28 +0000 2025,0,0,Tamil Nadu Elections 2026
88,QPZM Media,"Andhra Pradesh Deputy CM Pawan Kalyan will start 'Sanatan Dharma Tour' from tomorrow, visiting temples in Kerala and Tamil Nadu for four days. With elections in 2026 and BJP’s key rivals strong in both states, this move hints at a strategic Hindutva push.

#PawanKalyan https://t.co/WWmkFJ8fGU",Tue Feb 11 12:03:38 +0000 2025,0,0,Tamil Nadu Elections 2026
89,Karthik,Code word accepted! Annan @EPSTamilNadu will become CM. The 2011 #TamilNadu election history will repeat in 2026. I wish for this to happen—DMK needs to be completely decimated from the assembly for good! That will be a fitting lesson for the Sticker Model!  &amp; #டோப்பா !!,Wed Feb 26 16:13:07 +0000 2025,1,6,Tamil Nadu Elections 2026
90,Sara Syed,THIS IS RSS BJP DESH DROGH GOV'T'S ELECTION MALPRACTICES SCHEMES TO WIN THE ASSEMBLY ELECTIONS IN 2026. THEY'RE GOING TO MIGRATE MORE AND MORE RSS BJP SANGHIS IN TAMIL NADU TO INCREASE THEIR VOTE SHARING IN ASSEMBLY ELECTIONS.,Thu Feb 20 18:17:01 +0000 2025,0,0,Tamil Nadu Elections 2026
91,E.Devasenapathi ,BJP is likely to announce #Annamalai ji as BJP's official CM candidate for 2026 Tamil Nadu Assembly elections🔥🔥 https://t.co/R0OMZXxcKc,Sun Oct 01 15:03:27 +0000 2023,0,5,Tamil Nadu Elections 2026
92,Madhu,"Tamil Actor &amp; TVK leader Vijay receives Z+ security from the Home Ministry based on intelligence inputs about potential threats. 11 security personnel, including commandos and police staff, will be assigned in shifts.

With Tamil Nadu elections set for 2026, Vijay continues to https://t.co/btX7U1TpMV",Fri Feb 14 09:03:24 +0000 2025,1,4,Tamil Nadu Elections 2026
93,TimesOfCinema,"Tamil Nadu Muslim League President Mustafa expressed his support for #TVK 

Announcement that T.V.K will join the alliance in 2026 assembly elections.!!🔥

#TVKVijay‌ @TVKVijayHQ https://t.co/7BQzDHwbKK",Tue Feb 18 07:50:04 +0000 2025,0,2,Tamil Nadu Elections 2026
94,Chanakyaa English,"Erode East Bypoll 2025: DMK's Chandhirakumar takes a strong lead with over 13,000 votes! Will this be a preview of the 2026 Tamil Nadu elections? 

#ErodeByElection #ErodeEastBypoll #TamilNaduElections #DMK #NTK #ElectionResults  #BreakingNews #ChanakyaaEnglish https://t.co/06SwwhFzgA",Sat Feb 08 04:37:26 +0000 2025,1,0,Tamil Nadu Elections 2026
95,M.Vinoth 🇮🇳 2026 BJP4TamilNadu,"Dear Chennai voters/friends,

As we approach the upcoming Lok Sabha elections, I urge you to consider the need for change from the current political landscape governed by DMK and ADMK in Tamil Nadu,
Whether you reside in 
North Chennai, 
Central Chennai, or 
South Chennai
your https://t.co/06zwkx8tCD",Fri Mar 22 05:06:56 +0000 2024,12,35,Tamil Nadu Elections 2026
96,IndiaToday,"Tamil Nadu BJP state president @annamalai_k said that his party will have an ideological fight with actor-politician @actorvijay in the 2026 state assembly elections.

Agreeing that Vijay’s popularity is massive, he also pointed out that the ruling DMK were formidable as well, https://t.co/Wkf4H2GeHg",Wed Feb 19 07:00:32 +0000 2025,2,20,Tamil Nadu Elections 2026
97,News18 Tamil Nadu,"""2026 தேர்தலில் 200 இலக்கு என்பதை ஈரோடு கிழக்கு தொடங்கி வைத்துள்ளது"" - முதலமைச்சர் மு.க.ஸ்டாலின்

#cmstalin #DMK  #ErodeEastByElection 

https://t.co/W4LnYdeJnE",Sun Feb 09 10:52:07 +0000 2025,5,17,Tamil Nadu Elections 2026
98,TIMES NOW,"#PublicManchWithAnnamalai

Probably 2024 and 2026 would be the first time in Tamil Nadu politics when elections will be issue-based...: @annamalai_k in conversation with @navikakumar https://t.co/BJuPmHNjj5",Thu Mar 14 09:04:13 +0000 2024,44,191,Tamil Nadu Elections 2026
99,Dr. Praveen Kumar,"A BJP-ADMK alliance will be political suicide for BJP!

I can’t comprehend why BJP still wants an alliance with the corrupt ADMK. The ADMK government from 2017 to 2021 was one of the worst governments in Tamil Nadu’s history involving large scale corruption and not a single https://t.co/Z4KX9dOHAO",Sun Jan 28 04:36:08 +0000 2024,54,208,Tamil Nadu Elections 2026
100,Vijay Fans Trends,"#TamilagaVettriKazhagam has announced that it will neither contest nor extend support to any party in the Erode East by-election scheduled for 5th February 2025. 

The party reaffirmed its commitment to prioritising the 2026 Tamil Nadu Assembly elections. 

#TVKVijay @tvkvijayhq",Fri Jan 17 04:35:18 +0000 2025,287,699,Tamil Nadu Elections 2026
1,Pokkiri_Victor,"1 RETWEET = 1 Vote For #TVK 🔥

 #TVKForTN https://t.co/WOZo2gGrN6",Fri Feb 21 09:03:08 +0000 2025,3199,4183,TVK
2,TVK Vijay Trends,Cutest Video in internet Today 😍❤️ https://t.co/YMjUipbnCy,Wed Feb 26 07:22:45 +0000 2025,985,5389,TVK
3,தமிழக வெற்றிக் கழகம் (செய்திகள்),#TVKForTN 2026 for TVK https://t.co/ynLbcttcTZ,Fri Feb 21 05:39:56 +0000 2025,2157,4247,TVK
4,Prakash,#TVK 😂 https://t.co/Ebn8dwlAuT,Mon Aug 19 12:31:38 +0000 2024,58,160,TVK
5,Surendar TVK 🔥,"There should be a case study on how a person be so cool &amp; relax all the time

Not getting irritated or Anger on some actions. https://t.co/2PYc2JFsJL",Wed Feb 26 13:52:09 +0000 2025,146,519,TVK
6,Mᴜʜɪʟツ𝕏,"Kaliammal Started Following 
@TVKVijayHQ💛♥

Welcome to TVK🔥

#TheGreatestOfAllTime
 #JanaNayagan @actorvijay https://t.co/QoKa5PeL2M",Mon Feb 24 11:28:58 +0000 2025,454,1851,TVK
7,தமிழக வெற்றிக் கழகம் (செய்திகள்),https://t.co/4vwHuSFh6b,Thu Feb 27 06:13:02 +0000 2025,267,3103,TVK
8,Dinakaran,"`அரசியல் முடிவு அவரது தனிப்பட்ட விருப்பம்; அதில் குடும்பத்துக்கு தொடர்பு இல்லை' -ஆதவ் அர்ஜூனா மனைவி  

 #AadhavArjuna #TVK #DinakaranNews https://t.co/gp2FnuVfK7",Fri Feb 28 03:33:00 +0000 2025,0,7,TVK
9,TVK Party Updates,"நம் கழகத் தலைவர் அவர்களின் ஆணைப்படி, நமது வெற்றிக் கொள்கைத் திருவிழாவிற்கான பூர்வாங்கப் பணிகள் ஏற்கெனவே தொடங்கி நடைபெற்று வரும் நிலையில், மாநாட்டுத் திடலில் மாநாட்டு மேடை மற்றும் பந்தல் அமைக்கும் பணிகளுக்கான கால்கோள் விழா இன்று (04.10.2024) அதிகாலை தலைமைக் கழக நிர்வாகிகள் மற்றும் https://t.co/yMVZ6YA16J",Fri Oct 04 07:36:30 +0000 2024,1902,7996,TVK
10,ʲᵈᴀʟᴇxᴀɴᴅᴇʀᵗʷᵉᵉᵗˢ,"Converted into TVK !
 https://t.co/9eqFHMS8jh",Sun Feb 23 13:25:06 +0000 2025,304,1220,TVK
11,999,#TVKVijay‌ #TVK https://t.co/ZhlSxT74eO,Wed Feb 26 08:03:15 +0000 2025,313,2008,TVK
12,சமூகநீதி🏴🚩,"A new leader is emerging for this society and it should not be an actor - Actor Joe Malloori... ! 💯

இந்த சமூகத்திற்கு ஒரு புதிய தலைவன் உருவாகிறான் என்றால் அது நடிகனாக இருக்க கூடாது - நடிகர் ஜோ மல்லூரி... !

#TVK #TVKVijay #Vijay   #TamilagaVettriKazhagam  #TVKFirstAnniversary https://t.co/zZJf2lkfP0",Wed Feb 26 01:46:49 +0000 2025,459,1521,TVK
13,TVK Vijay Trends,Full Speech of @TVKVijayHQ ✊🔥 https://t.co/AVWehzTAk5,Wed Feb 26 07:34:43 +0000 2025,2429,8443,TVK
14,𝗩𝗧𝗠ᵀⱽᴷ,Can I get 100 #TVKForTN Tag comments ☺️ https://t.co/LfKkXvTDSv,Fri Feb 21 06:02:08 +0000 2025,902,1122,TVK
15,Polimer News,"🔴LIVE : TVK 2-ஆம் ஆண்டு துவக்க விழா..
#Chennai | #TVKsecondyearanniversary | #TVKVijay | #vijay |#TVKMaanadu | #AadhavArjuna | #PrashantKishor
Link :- https://t.co/Snn7T4yqyp https://t.co/tx7sbMs7on",Wed Feb 26 01:41:16 +0000 2025,19,59,TVK
16,TVK Vijay Trends,"INDIA'S Strongest Political IT WING 😎

#TVKForTN https://t.co/yak4BcWYVq",Fri Feb 21 09:14:14 +0000 2025,2250,5909,TVK
17,Living Temples Of Bharat,"With Acharya's blessings, the Mahakumbabhishekam of Mukundhagiri Shri Panchayutheshwarar temple went on well today. The centuries old temple was untraceable, &amp; murtis were in a shed until Gurukataksham trust &amp; TVK started the renovation.
Om Namah Shivaya 🙏🙏🙏
credits @gkgops23 https://t.co/uvH26Hfq60",Sun Jun 16 13:00:14 +0000 2024,27,85,TVK
18,𝗥 𝗨 𝗞 𝗦 𝗛 ₳₳ 𝗡,"TVK is for everyone ❤️🥺

#TVKforTN 

 https://t.co/z5Erlq1SgC",Fri Feb 21 06:29:54 +0000 2025,882,1785,TVK
19,TVK IT wing HQ,"This Sync 😍🔥🔥🔥

#தமிழகவெற்றிக்கழகம் @TVKVijayHQ https://t.co/kOE2NwyoCz",Wed Feb 26 14:20:07 +0000 2025,889,4797,TVK
20,𝗩𝗧𝗠ᵀⱽᴷ,"What an AURA📈

 இவ்வளவு நாள் கண்ணுல படாம எப்படி இருந்துச்சு இந்த வீடியோ வேற லெவல்  @TVKVijayHQ 🔥🔥🔥 https://t.co/6rGChpd4mo",Fri Feb 21 04:38:13 +0000 2025,696,2874,TVK
21,Sangeetha -TVK✨,"Power of Thalapathy 🔥🔥🔥 
#வெற்றித்_தலைவர்_விஜய் https://t.co/ne6jyO2p6S",Tue Feb 25 08:15:56 +0000 2025,181,404,TVK
22,Surendar TVK 🔥,Made my Day ♥️♥️♥️ https://t.co/q55qtfX1vW,Wed Feb 26 05:55:02 +0000 2025,142,563,TVK
23,TVK Vijay Trends,"All Set For Thalaivar entry 🔥🔥🔥

#இரண்டாம்_ஆண்டில்_தவெக https://t.co/UhxTUQLVHf",Wed Feb 26 03:40:31 +0000 2025,320,846,TVK
24,Prasanna OG,"Periyappa Rocked ❤️‍🔥❤️‍🔥❤️‍🔥
Reporter Shocked 😂

#TVK https://t.co/QVHRO1Aa9E",Tue Feb 25 15:22:16 +0000 2025,867,2707,TVK
25,MAHI 𝕏,"எதிரிகள் எவ்வளவு தரம் தாழ்ந்து விமர்சனம் செய்தாலும் உங்கள் தரத்தை நீங்கள் குறைத்து கொள்ள வேண்டாம்...
                        ~ #தளபதிவிஜய் 

#TVKForTN  #TVK #Jananayagan https://t.co/qiNyCchdYB",Sat Feb 22 04:08:06 +0000 2025,228,799,TVK
26,Surendar TVK 🔥,"தமிழ் தாய் வாழ்த்து பாடவில்லை என்று குறை சொல்லிக்கொண்டிருந்த திமுக அடிமைகளே!!!

எப்போ என்ன செய்ய வேண்டும் என்று எங்களுக்கு நன்றாக தெரியும் 🤫🤫🤫

Don't Teach your Dad how to make babiess.... 😄

#இரண்டாம்_ஆண்டில்_தவெக https://t.co/k8v04xp3WR",Wed Feb 26 05:48:39 +0000 2025,1053,5270,TVK
27,Priyamudan Mani,"காணொளி மூன்று நிமிடங்களுக்கு மேல் இருந்தாலும் மூன்றாயிரம் முறை மேல் பார்த்துவிட்டேன்!

சலிக்கவில்லை! என் தலைவன் அன்பால் சேர்த்த கூட்டம் கண்டு மகிழ்கிறேன்!

தன் நம்பிக்கையால், தன்னம்பிக்கையால் மக்களை ஈர்க்கும் தலைவன் வெற்றியை உறுதிப்படுத்துவான்!

#TVK | #Vijay | #Panaiyur | https://t.co/xeDnJ7XhIW",Sun Feb 23 05:36:14 +0000 2025,394,1495,TVK
28,TVK Vijay Trends,"No Like ❌
Only Repost ✔️ #TVKForTN",Fri Feb 21 13:20:33 +0000 2025,1710,620,TVK
29,plip plip 2.0,"BJP DMK TVK vs NTK 

தமிழன் vs ஆரிய திராவிடர்கள்

#GetOutModiandStalin https://t.co/3kNzsHFpBJ",Fri Feb 21 09:44:27 +0000 2025,271,633,TVK
30,TVK IT Wing,"கொள்கை தலைவர்கள்❤️

#தமிழகவெற்றிக்கழகம் #TVKVijay @tvkvijayhq https://t.co/ZfL84cGgRH",Wed Feb 26 02:58:25 +0000 2025,69,191,TVK
31,TVK Vijay Trends,https://t.co/jgfY8RSpIL,Sat Feb 22 08:44:38 +0000 2025,472,2425,TVK
32,தமிழச்சி TVK,"To 
    Mr Narendra Modi,
    Prime minister of India,
    Delhi, India

Requesting to appoint an experienced politician in TamilNadu! 😊😊

#tvk #TVKVijay #vijay https://t.co/00DnAClzde",Fri Feb 21 02:19:09 +0000 2025,64,192,TVK
33,தமிழச்சி TVK,"நாம் தமிழர் கட்சியில் இருந்து காளியம்மாள் விலகல்!

#TVK கட்சியில் சேர உள்ளார் என்று பரவலாக பேசப்படுகிறது!

#tvk #tvkvijay #vijay https://t.co/oR8UDHN9Ka",Mon Feb 24 09:48:08 +0000 2025,23,90,TVK
34,தமிழச்சி TVK,"பொய்பேசி!
பொய்கேசி!

#tvk #tvkvijay #vijay https://t.co/dDuJl1BySH",Mon Feb 24 05:41:31 +0000 2025,291,847,TVK
35,Ａｌｏｎｅｂｏｙ,TVK Flag! 🔥 https://t.co/nDIYGLKKjp,Thu Aug 22 04:46:39 +0000 2024,256,2594,TVK
36,TVK Vijay Universe,"Hey people’s Can You Give 1000 Retweets for this Tag ?

 #TVKForTN https://t.co/bf893RSdGq",Fri Feb 21 06:01:27 +0000 2025,323,194,TVK
37,TVK Vijay Trends,தமிழக வெற்றிக் கழகத்தின் தலைமை அலுவலகத்தில் கொள்கைத் தலைவர்களுக்கு மரியாதை செலுத்தும் திருநர் சொந்தங்கள்.🙏 @TVKVijayHQ https://t.co/yO8JUvIxiz,Mon Feb 24 16:20:11 +0000 2025,299,977,TVK
38,தமிழக வெற்றிக் கழகம் (செய்திகள்),"#TVKForTN #TVKVijay‌ #TVKfor2026 

நாளை நமதே…. https://t.co/X82lbH33SK",Fri Feb 21 07:43:40 +0000 2025,359,353,TVK
39,TVK Vijay Trends,Thalaivar @TVKVijayHQ 📸 https://t.co/UvzTpdgueD,Fri Feb 28 02:04:42 +0000 2025,147,744,TVK
